ts,bombeamento/vazao,decantacao/turbidez,nivel/reservatorio,pressao/linha1,qualidade/cloro,qualidade/ph
2025-09-07T00:44:00.784710+00:00,176.783,0.443,86.053,3.803,1.241,7.296
2025-09-07T00:59:00.784710+00:00,201.682,0.338,91.988,3.643,0.987,7.249
2025-09-07T01:14:00.784710+00:00,193.004,0.413,89.511,3.81,1.001,7.333
2025-09-07T01:29:00.784710+00:00,193.5,0.369,89.72,3.791,1.032,7.233
2025-09-07T01:44:00.784710+00:00,214.924,0.368,87.607,3.697,1.138,7.243
2025-09-07T01:59:00.784710+00:00,192.577,0.328,93.764,3.774,1.198,7.241
2025-09-07T02:14:00.784710+00:00,179.415,0.367,89.45,3.774,1.265,7.246
2025-09-07T02:29:00.784710+00:00,187.996,0.331,93.58,3.952,1.245,7.345
2025-09-07T02:44:00.784710+00:00,181.369,0.377,89.471,3.812,1.117,7.316
2025-09-07T02:59:00.784710+00:00,185.478,0.355,88.349,3.873,1.235,7.379
2025-09-07T03:14:00.784710+00:00,184.78,0.318,92.682,3.775,1.027,7.411
2025-09-07T03:29:00.784710+00:00,182.54,0.413,89.702,3.629,0.884,7.211
2025-09-07T03:44:00.784710+00:00,175.208,0.383,89.497,3.825,1.015,7.275
2025-09-07T03:59:00.784710+00:00,198.1,0.337,86.806,3.711,0.992,7.197
2025-09-07T04:14:00.784710+00:00,186.648,0.364,88.169,3.728,1.005,7.218
2025-09-07T04:29:00.784710+00:00,181.247,0.35,89.63,3.66,0.957,7.224
2025-09-07T04:44:00.784710+00:00,187.806,0.307,85.836,3.74,1.008,7.195
2025-09-07T04:59:00.784710+00:00,184.115,0.351,86.994,3.808,1.128,7.191
2025-09-07T05:14:00.784710+00:00,181.066,0.313,86.845,3.785,1.249,7.242
2025-09-07T05:29:00.784710+00:00,182.773,0.293,87.411,3.824,0.825,7.173
2025-09-07T05:44:00.784710+00:00,176.724,0.255,89.809,3.822,0.866,7.292
2025-09-07T05:59:00.784710+00:00,179.306,0.315,85.805,3.506,0.914,7.182
2025-09-07T06:14:00.784710+00:00,178.201,0.357,84.562,3.56,1.088,7.401
2025-09-07T06:29:00.784710+00:00,171.658,0.289,90.961,3.496,0.959,7.201
2025-09-07T06:44:00.784710+00:00,166.729,0.446,84.114,3.676,0.884,7.227
2025-09-07T06:59:00.784710+00:00,178.835,0.36,84.103,3.554,1.044,7.14
2025-09-07T07:14:00.784710+00:00,160.84,0.376,83.264,3.554,1.059,7.315
2025-09-07T07:29:00.784710+00:00,165.844,0.346,82.916,3.56,0.929,7.274
2025-09-07T07:44:00.784710+00:00,164.065,0.394,83.113,3.592,0.819,7.22
2025-09-07T07:59:00.784710+00:00,153.913,0.258,84.285,3.426,0.936,7.116
2025-09-07T08:14:00.784710+00:00,150.368,0.165,82.739,3.428,0.862,7.204
2025-09-07T08:29:00.784710+00:00,152.055,0.266,83.577,3.513,0.848,7.119
2025-09-07T08:44:00.784710+00:00,149.025,0.311,83.008,3.593,0.802,7.269
2025-09-07T08:59:00.784710+00:00,139.405,0.287,80.842,3.48,0.961,7.225
2025-09-07T09:14:00.784710+00:00,144.003,0.289,80.693,3.403,0.867,7.177
2025-09-07T09:29:00.784710+00:00,149.537,0.337,81.685,3.28,0.949,7.02
2025-09-07T09:44:00.784710+00:00,155.78,0.286,76.788,3.513,0.973,7.103
2025-09-07T09:59:00.784710+00:00,148.394,0.303,83.565,3.364,0.856,7.198
2025-09-07T10:14:00.784710+00:00,121.539,0.212,77.12,3.318,0.729,7.226
2025-09-07T10:29:00.784710+00:00,145.917,0.2,77.041,3.26,0.903,7.215
2025-09-07T10:44:00.784710+00:00,134.855,0.332,74.938,3.27,0.824,7.049
2025-09-07T10:59:00.784710+00:00,141.567,0.254,74.64,3.297,1.071,7.159
2025-09-07T11:14:00.784710+00:00,136.546,0.214,78.62,3.344,0.787,7.199
2025-09-07T11:29:00.784710+00:00,133.935,0.212,80.907,3.257,0.825,7.035
2025-09-07T11:44:00.784710+00:00,133.58,0.208,74.955,3.36,0.768,7.131
2025-09-07T11:59:00.784710+00:00,133.251,0.203,76.536,3.317,0.715,7.146
2025-09-07T12:14:00.784710+00:00,143.331,0.172,76.063,3.508,0.689,7.109
2025-09-07T12:29:00.784710+00:00,131.681,0.159,77.437,3.188,0.75,7.014
2025-09-07T12:44:00.784710+00:00,139.907,0.223,79.72,3.332,0.773,7.104
2025-09-07T12:59:00.784710+00:00,138.249,0.202,78.203,3.329,0.845,7.102
2025-09-07T13:14:00.784710+00:00,135.698,0.286,74.595,3.23,0.741,7.112
2025-09-07T13:29:00.784710+00:00,115.829,0.245,76.076,3.318,0.646,7.087
2025-09-07T13:44:00.784710+00:00,138.942,0.243,76.255,3.372,0.661,7.093
2025-09-07T13:59:00.784710+00:00,126.362,0.193,74.973,3.318,0.541,7.118
2025-09-07T14:14:00.784710+00:00,135.895,0.224,72.87,3.422,0.9,7.147
2025-09-07T14:29:00.784710+00:00,122.662,0.249,73.547,3.14,0.607,7.103
2025-09-07T14:44:00.784710+00:00,121.36,0.268,77.557,3.25,0.82,7.098
2025-09-07T14:59:00.784710+00:00,147.176,0.228,77.913,3.44,0.74,7.129
2025-09-07T15:14:00.784710+00:00,124.356,0.289,75.178,3.401,0.747,7.01
2025-09-07T15:29:00.784710+00:00,141.947,0.237,76.329,3.378,0.701,7.156
2025-09-07T15:44:00.784710+00:00,134.609,0.278,78.447,3.441,0.626,7.13
2025-09-07T15:59:00.784710+00:00,131.296,0.216,72.92,3.197,0.611,7.135
2025-09-07T16:14:00.784710+00:00,135.403,0.153,75.74,3.424,0.941,7.193
2025-09-07T16:29:00.784710+00:00,126.562,0.26,81.001,3.455,0.755,7.021
2025-09-07T16:44:00.784710+00:00,138.168,0.286,77.922,3.329,0.884,7.024
2025-09-07T16:59:00.784710+00:00,131.016,0.281,75.449,3.604,0.924,7.162
2025-09-07T17:14:00.784710+00:00,138.002,0.277,78.348,3.421,0.718,7.149
2025-09-07T17:29:00.784710+00:00,150.136,0.242,80.585,3.244,0.828,7.164
2025-09-07T17:44:00.784710+00:00,146.409,0.223,73.897,3.463,0.793,7.131
2025-09-07T17:59:00.784710+00:00,134.227,0.295,79.808,3.39,0.66,7.203
2025-09-07T18:14:00.784710+00:00,154.665,0.293,79.192,3.556,0.788,7.224
2025-09-07T18:29:00.784710+00:00,149.617,0.248,77.149,3.522,0.892,7.202
2025-09-07T18:44:00.784710+00:00,147.202,0.336,81.104,3.446,0.774,7.162
2025-09-07T18:59:00.784710+00:00,159.414,0.241,81.184,3.63,0.807,7.056
2025-09-07T19:14:00.784710+00:00,154.032,0.26,81.933,3.601,0.838,7.234
2025-09-07T19:29:00.784710+00:00,147.993,0.376,81.815,3.476,1.124,7.266
2025-09-07T19:44:00.784710+00:00,174.062,0.342,81.002,3.547,0.663,7.237
2025-09-07T19:59:00.784710+00:00,161.105,0.285,80.668,3.617,0.956,7.151
2025-09-07T20:14:00.784710+00:00,162.551,0.322,82.729,3.563,0.878,7.249
2025-09-07T20:29:00.784710+00:00,161.905,0.32,86.357,3.581,0.844,7.265
2025-09-07T20:44:00.784710+00:00,176.509,0.179,85.628,3.627,0.9,7.312
2025-09-07T20:59:00.784710+00:00,164.762,0.276,85.538,3.555,1.026,7.171
2025-09-07T21:14:00.784710+00:00,158.455,0.323,84.101,3.477,1.044,7.215
2025-09-07T21:29:00.784710+00:00,167.193,0.312,85.925,3.69,0.991,7.278
2025-09-07T21:44:00.784710+00:00,184.991,0.346,88.624,3.527,1.111,7.242
2025-09-07T21:59:00.784710+00:00,182.725,0.394,88.621,3.621,1.143,7.176
2025-09-07T22:14:00.784710+00:00,175.651,0.325,87.1,3.572,1.099,7.272
2025-09-07T22:29:00.784710+00:00,190.225,0.292,83.254,3.595,0.945,7.286
2025-09-07T22:44:00.784710+00:00,186.687,0.365,87.528,3.774,1.08,7.26
2025-09-07T22:59:00.784710+00:00,179.947,0.335,88.289,3.734,1.089,7.272
2025-09-07T23:14:00.784710+00:00,182.034,0.347,87.792,3.742,0.939,7.247
2025-09-07T23:29:00.784710+00:00,187.177,0.343,89.105,3.667,0.856,7.354
2025-09-07T23:44:00.784710+00:00,178.964,0.472,91.861,3.729,0.808,7.214
2025-09-07T23:59:00.784710+00:00,186.621,0.25,90.421,3.82,1.065,7.236
2025-09-08T00:14:00.784710+00:00,189.906,0.345,92.712,3.793,1.098,7.274
2025-09-08T00:29:00.784710+00:00,174.677,0.366,87.922,3.869,0.925,7.328
2025-09-08T00:44:00.784710+00:00,187.272,0.328,90.503,3.886,1.196,7.187
2025-09-08T00:59:00.784710+00:00,186.853,0.413,87.376,3.793,1.091,7.199
2025-09-08T01:14:00.784710+00:00,197.868,0.41,90.508,3.668,1.237,7.157
2025-09-08T01:29:00.784710+00:00,175.125,0.367,89.343,3.758,1.12,7.282
2025-09-08T01:44:00.784710+00:00,186.94,0.356,94.037,3.812,0.948,7.213
2025-09-08T01:59:00.784710+00:00,186.12,0.364,92.299,3.757,1.13,7.257
2025-09-08T02:14:00.784710+00:00,197.507,0.364,93.48,3.734,1.154,7.319
2025-09-08T02:29:00.784710+00:00,189.204,0.365,90.528,3.822,1.006,7.24
2025-09-08T02:44:00.784710+00:00,203.52,0.359,89.251,4.008,0.895,7.292
2025-09-08T02:59:00.784710+00:00,193.923,0.379,89.057,3.77,1.077,7.258
2025-09-08T03:14:00.784710+00:00,184.695,0.403,91.528,3.804,0.94,7.315
2025-09-08T03:29:00.784710+00:00,189.125,0.302,94.422,3.693,1.189,7.301
2025-09-08T03:44:00.784710+00:00,183.491,0.309,91.401,3.89,0.999,7.229
2025-09-08T03:59:00.784710+00:00,192.2,0.272,89.57,3.852,1.247,7.257
2025-09-08T04:14:00.784710+00:00,173.561,0.4,89.657,3.838,0.778,7.327
2025-09-08T04:29:00.784710+00:00,176.419,0.366,89.659,3.872,1.04,7.285
2025-09-08T04:44:00.784710+00:00,185.345,0.376,93.436,3.719,1.186,7.174
2025-09-08T04:59:00.784710+00:00,190.104,0.276,91.486,3.717,0.898,7.293
2025-09-08T05:14:00.784710+00:00,161.193,0.433,89.152,3.866,0.975,7.185
2025-09-08T05:29:00.784710+00:00,188.235,0.31,88.443,3.767,0.935,7.331
2025-09-08T05:44:00.784710+00:00,174.475,0.345,88.394,3.525,0.89,7.303
2025-09-08T05:59:00.784710+00:00,158.815,0.375,88.338,3.725,0.99,7.254
2025-09-08T06:14:00.784710+00:00,148.103,0.279,86.061,3.628,0.793,7.242
2025-09-08T06:29:00.784710+00:00,158.06,0.297,84.724,3.731,0.922,7.215
2025-09-08T06:44:00.784710+00:00,168.272,0.329,87.989,3.676,0.984,7.263
2025-09-08T06:59:00.784710+00:00,166.001,0.458,85.471,3.489,0.883,7.195
2025-09-08T07:14:00.784710+00:00,169.664,0.326,86.82,3.634,0.776,7.226
2025-09-08T07:29:00.784710+00:00,158.253,0.386,87.705,3.613,1.006,7.259
2025-09-08T07:44:00.784710+00:00,151.824,0.362,84.941,3.609,0.956,7.168
2025-09-08T07:59:00.784710+00:00,155.419,0.315,84.103,3.61,0.73,7.16
2025-09-08T08:14:00.784710+00:00,157.035,0.243,89.275,3.667,0.686,7.12
2025-09-08T08:29:00.784710+00:00,156.668,0.341,82.78,3.565,0.714,7.122
2025-09-08T08:44:00.784710+00:00,146.586,0.209,79.682,3.518,0.88,7.071
2025-09-08T08:59:00.784710+00:00,158.219,0.359,80.806,3.592,0.835,7.22
2025-09-08T09:14:00.784710+00:00,144.183,0.285,83.988,3.665,0.884,7.28
2025-09-08T09:29:00.784710+00:00,140.39,0.138,77.824,3.543,0.737,7.252
2025-09-08T09:44:00.784710+00:00,141.256,0.249,78.45,3.472,0.653,7.064
2025-09-08T09:59:00.784710+00:00,152.503,0.295,81.727,3.477,0.863,7.201
2025-09-08T10:14:00.784710+00:00,141.22,0.247,78.549,3.449,0.675,7.238
2025-09-08T10:29:00.784710+00:00,135.18,0.291,78.469,3.417,0.753,7.121
2025-09-08T10:44:00.784710+00:00,146.682,0.209,80.456,3.577,0.534,7.151
2025-09-08T10:59:00.784710+00:00,155.04,0.183,76.519,3.333,0.642,7.021
2025-09-08T11:14:00.784710+00:00,138.296,0.242,74.684,3.475,0.822,7.154
2025-09-08T11:29:00.784710+00:00,145.309,0.244,74.539,3.363,0.607,7.071
2025-09-08T11:44:00.784710+00:00,142.653,0.223,78.204,3.245,0.783,7.144
2025-09-08T11:59:00.784710+00:00,128.555,0.299,77.311,3.341,0.399,7.035
2025-09-08T12:14:00.784710+00:00,132.762,0.193,75.191,3.305,0.605,7.159
2025-09-08T12:29:00.784710+00:00,121.556,0.25,74.073,3.389,0.646,7.186
2025-09-08T12:44:00.784710+00:00,129.565,0.236,75.696,3.346,0.871,7.076
2025-09-08T12:59:00.784710+00:00,125.706,0.154,78.35,3.253,0.518,7.054
2025-09-08T13:14:00.784710+00:00,127.129,0.165,74.359,3.449,0.736,6.992
2025-09-08T13:29:00.784710+00:00,124.117,0.231,74.652,3.417,0.78,7.104
2025-09-08T13:44:00.784710+00:00,127.711,0.329,73.578,3.456,0.566,7.085
2025-09-08T13:59:00.784710+00:00,134.286,0.259,75.239,3.349,0.607,7.027
2025-09-08T14:14:00.784710+00:00,129.221,0.144,76.7,3.328,0.669,7.148
2025-09-08T14:29:00.784710+00:00,115.538,0.076,80.338,3.39,0.476,7.094
2025-09-08T14:44:00.784710+00:00,124.887,0.269,76.661,3.291,0.601,7.058
2025-09-08T14:59:00.784710+00:00,119.229,0.228,76.268,3.352,0.812,7.09
2025-09-08T15:14:00.784710+00:00,133.988,0.292,78.285,3.333,0.725,7.19
2025-09-08T15:29:00.784710+00:00,136.832,0.193,78.167,3.237,0.649,7.164
2025-09-08T15:44:00.784710+00:00,135.745,0.256,75.866,3.372,0.686,7.122
2025-09-08T15:59:00.784710+00:00,128.393,0.283,81.902,3.335,0.749,7.17
2025-09-08T16:14:00.784710+00:00,137.775,0.221,77.555,3.36,0.779,7.066
2025-09-08T16:29:00.784710+00:00,133.252,0.225,78.409,3.419,0.627,7.141
2025-09-08T16:44:00.784710+00:00,129.217,0.251,79.399,3.503,0.886,7.151
2025-09-08T16:59:00.784710+00:00,145.662,0.28,79.372,3.345,0.868,7.118
2025-09-08T17:14:00.784710+00:00,147.761,0.255,82.138,3.398,0.801,7.176
2025-09-08T17:29:00.784710+00:00,150.378,0.309,78.337,3.377,0.629,7.107
2025-09-08T17:44:00.784710+00:00,139.565,0.241,81.532,3.386,0.618,7.189
2025-09-08T17:59:00.784710+00:00,155.578,0.201,80.76,3.419,0.712,7.196
2025-09-08T18:14:00.784710+00:00,143.965,0.371,82.879,3.466,0.77,6.993
2025-09-08T18:29:00.784710+00:00,154.964,0.246,80.979,3.544,0.562,7.244
2025-09-08T18:44:00.784710+00:00,147.515,0.252,81.216,3.539,0.846,6.995
2025-09-08T18:59:00.784710+00:00,151.712,0.282,83.899,3.445,0.953,7.146
2025-09-08T19:14:00.784710+00:00,136.065,0.293,83.675,3.649,0.88,7.249
2025-09-08T19:29:00.784710+00:00,154.969,0.275,81.848,3.637,0.742,7.174
2025-09-08T19:44:00.784710+00:00,160.074,0.298,86.713,3.506,0.74,7.11
2025-09-08T19:59:00.784710+00:00,158.028,0.301,86.021,3.693,0.884,7.138
2025-09-08T20:14:00.784710+00:00,177.316,0.316,84.939,3.638,0.843,7.27
2025-09-08T20:29:00.784710+00:00,155.911,0.194,84.68,3.615,0.927,7.099
2025-09-08T20:44:00.784710+00:00,162.624,0.411,86.867,3.673,0.958,7.287
2025-09-08T20:59:00.784710+00:00,161.785,0.314,87.974,3.658,1.029,7.221
2025-09-08T21:14:00.784710+00:00,166.366,0.354,83.969,3.719,0.774,7.157
2025-09-08T21:29:00.784710+00:00,180.934,0.261,88.4,3.706,0.948,7.199
2025-09-08T21:44:00.784710+00:00,186.258,0.31,89.431,3.679,0.889,7.177
2025-09-08T21:59:00.784710+00:00,170.517,0.304,83.881,3.558,0.931,7.295
2025-09-08T22:14:00.784710+00:00,171.96,0.415,89.421,3.776,1.057,7.291
2025-09-08T22:29:00.784710+00:00,170.032,0.316,90.84,3.717,1.08,7.148
2025-09-08T22:44:00.784710+00:00,191.201,0.386,91.012,3.821,1.14,7.231
2025-09-08T22:59:00.784710+00:00,191.092,0.319,91.831,3.809,1.032,7.207
2025-09-08T23:14:00.784710+00:00,182.554,0.332,89.922,3.754,0.976,7.34
2025-09-08T23:29:00.784710+00:00,173.411,0.345,88.822,3.874,0.966,7.185
2025-09-08T23:44:00.784710+00:00,175.199,0.424,87.598,3.817,0.795,7.365
2025-09-08T23:59:00.784710+00:00,187.98,0.268,93.649,3.822,1.17,7.269
2025-09-09T00:14:00.784710+00:00,191.859,0.298,93.107,3.805,0.976,7.204
2025-09-09T00:29:00.784710+00:00,171.666,0.268,94.242,3.957,1.079,7.235
2025-09-09T00:44:00.784710+00:00,186.235,0.313,90.628,3.771,1.104,7.229
2025-09-09T00:59:00.784710+00:00,202.238,0.328,93.826,3.806,0.876,7.202
2025-09-09T01:14:00.784710+00:00,187.913,0.288,89.319,3.736,0.916,7.285
2025-09-09T01:29:00.784710+00:00,201.804,0.333,90.658,3.896,1.214,7.206
2025-09-09T01:44:00.784710+00:00,195.186,0.269,92.687,3.792,1.063,7.149
2025-09-09T01:59:00.784710+00:00,181.296,0.319,93.765,3.801,0.958,7.257
2025-09-09T02:14:00.784710+00:00,187.478,0.43,95.767,3.796,1.011,7.171
2025-09-09T02:29:00.784710+00:00,188.512,0.389,91.864,3.841,1.154,7.234
2025-09-09T02:44:00.784710+00:00,181.516,0.377,90.515,3.732,1.133,7.223
2025-09-09T02:59:00.784710+00:00,180.847,0.317,90.281,3.649,0.84,7.224
2025-09-09T03:14:00.784710+00:00,200.007,0.288,90.575,3.859,1.208,7.395
2025-09-09T03:29:00.784710+00:00,179.362,0.306,96.197,3.648,1.122,7.276
2025-09-09T03:44:00.784710+00:00,194.919,0.359,93.042,3.878,0.981,7.285
2025-09-09T03:59:00.784710+00:00,181.798,0.402,93.496,3.926,0.849,7.161
2025-09-09T04:14:00.784710+00:00,183.975,0.402,90.507,3.779,1.111,7.225
2025-09-09T04:29:00.784710+00:00,187.461,0.385,90.668,3.886,1.033,7.274
2025-09-09T04:44:00.784710+00:00,176.866,0.314,91.73,3.77,0.792,7.196
2025-09-09T04:59:00.784710+00:00,184.793,0.348,88.955,3.888,0.929,7.308
2025-09-09T05:14:00.784710+00:00,162.387,0.328,88.996,3.711,1.321,7.178
2025-09-09T05:29:00.784710+00:00,180.704,0.33,87.82,3.546,0.937,7.229
2025-09-09T05:44:00.784710+00:00,155.792,0.438,87.846,3.715,0.835,7.206
2025-09-09T05:59:00.784710+00:00,172.013,0.244,88.392,3.844,0.791,7.247
2025-09-09T06:14:00.784710+00:00,178.891,0.316,86.189,3.736,1.112,7.194
2025-09-09T06:29:00.784710+00:00,175.212,0.384,87.928,3.637,0.989,7.211
2025-09-09T06:44:00.784710+00:00,157.979,0.246,87.437,3.689,1.043,7.208
2025-09-09T06:59:00.784710+00:00,157.107,0.283,86.012,3.724,0.891,7.173
2025-09-09T07:14:00.784710+00:00,159.024,0.284,84.211,3.624,0.998,7.241
2025-09-09T07:29:00.784710+00:00,164.073,0.295,85.566,3.825,0.732,7.221
2025-09-09T07:44:00.784710+00:00,144.367,0.222,83.833,3.557,0.84,7.196
2025-09-09T07:59:00.784710+00:00,158.553,0.327,84.422,3.663,0.841,7.171
2025-09-09T08:14:00.784710+00:00,159.192,0.326,86.013,3.627,0.959,7.239
2025-09-09T08:29:00.784710+00:00,152.493,0.313,80.803,3.494,0.818,7.172
2025-09-09T08:44:00.784710+00:00,157.038,0.24,87.153,3.501,0.691,7.162
2025-09-09T08:59:00.784710+00:00,152.735,0.283,82.167,3.601,0.761,7.182
2025-09-09T09:14:00.784710+00:00,144.76,0.23,82.652,3.515,0.539,7.273
2025-09-09T09:29:00.784710+00:00,131.799,0.254,79.852,3.516,0.449,7.086
2025-09-09T09:44:00.784710+00:00,146.605,0.374,83.185,3.344,0.816,7.208
2025-09-09T09:59:00.784710+00:00,136.224,0.267,80.209,3.513,0.659,7.043
2025-09-09T10:14:00.784710+00:00,137.603,0.199,79.25,3.47,0.661,7.166
2025-09-09T10:29:00.784710+00:00,144.519,0.264,78.485,3.43,0.782,7.243
2025-09-09T10:44:00.784710+00:00,150.564,0.184,78.72,3.452,0.839,7.174
2025-09-09T10:59:00.784710+00:00,137.55,0.188,79.738,3.379,0.726,7.151
2025-09-09T11:14:00.784710+00:00,141.01,0.193,78.916,3.354,0.884,7.104
2025-09-09T11:29:00.784710+00:00,123.845,0.22,78.187,3.372,0.705,7.136
2025-09-09T11:44:00.784710+00:00,136.295,0.287,76.569,3.346,0.673,7.116
2025-09-09T11:59:00.784710+00:00,132.89,0.267,76.207,3.549,0.659,7.082
2025-09-09T12:14:00.784710+00:00,142.357,0.262,76.608,3.441,0.47,7.109
2025-09-09T12:29:00.784710+00:00,127.47,0.179,78.266,3.285,0.733,7.137
2025-09-09T12:44:00.784710+00:00,129.253,0.206,78.518,3.52,0.321,7.077
2025-09-09T12:59:00.784710+00:00,139.172,0.245,78.668,3.319,0.54,7.073
2025-09-09T13:14:00.784710+00:00,129.606,0.199,76.985,3.353,0.61,7.039
2025-09-09T13:29:00.784710+00:00,121.239,0.216,77.703,3.421,0.511,7.144
2025-09-09T13:44:00.784710+00:00,150.419,0.252,76.582,3.191,0.55,7.153
2025-09-09T13:59:00.784710+00:00,121.402,0.213,73.451,3.33,0.825,7.134
2025-09-09T14:14:00.784710+00:00,129.666,0.242,76.554,3.304,0.737,7.178
2025-09-09T14:29:00.784710+00:00,133.238,0.311,76.32,3.369,0.523,7.127
2025-09-09T14:44:00.784710+00:00,133.013,0.223,75.111,3.386,0.552,7.146
2025-09-09T14:59:00.784710+00:00,129.886,0.292,76.207,3.355,0.458,7.142
2025-09-09T15:14:00.784710+00:00,130.581,0.263,77.796,3.357,0.699,7.12
2025-09-09T15:29:00.784710+00:00,130.954,0.163,75.476,3.459,0.59,7.096
2025-09-09T15:44:00.784710+00:00,124.797,0.184,76.568,3.405,0.389,7.263
2025-09-09T15:59:00.784710+00:00,151.929,0.199,81.363,3.393,0.643,7.105
2025-09-09T16:14:00.784710+00:00,134.079,0.201,75.369,3.411,0.691,7.096
2025-09-09T16:29:00.784710+00:00,141.83,0.242,78.542,3.556,0.761,7.165
2025-09-09T16:44:00.784710+00:00,135.691,0.28,76.936,3.434,0.645,7.157
2025-09-09T16:59:00.784710+00:00,136.936,0.316,78.15,3.391,0.618,7.062
2025-09-09T17:14:00.784710+00:00,137.624,0.272,79.666,3.292,0.911,7.217
2025-09-09T17:29:00.784710+00:00,130.442,0.238,78.516,3.344,0.683,7.149
2025-09-09T17:44:00.784710+00:00,143.203,0.16,82.088,3.435,0.779,7.092
2025-09-09T17:59:00.784710+00:00,142.945,0.271,84.109,3.478,0.639,7.235
2025-09-09T18:14:00.784710+00:00,157.345,0.273,83.573,3.457,0.798,7.205
2025-09-09T18:29:00.784710+00:00,140.223,0.285,84.435,3.545,0.552,7.097
2025-09-09T18:44:00.784710+00:00,147.048,0.386,80.135,3.487,0.683,7.284
2025-09-09T18:59:00.784710+00:00,146.381,0.347,82.926,3.476,0.606,7.222
2025-09-09T19:14:00.784710+00:00,167.039,0.329,84.872,3.614,0.691,7.187
2025-09-09T19:29:00.784710+00:00,150.494,0.246,86.209,3.691,0.926,7.289
2025-09-09T19:44:00.784710+00:00,163.909,0.273,88.506,3.51,0.715,7.208
2025-09-09T19:59:00.784710+00:00,169.135,0.298,87.671,3.634,0.887,7.202
2025-09-09T20:14:00.784710+00:00,162.163,0.269,87.858,3.479,0.995,7.169
2025-09-09T20:29:00.784710+00:00,154.261,0.337,91.861,3.53,0.823,7.249
2025-09-09T20:44:00.784710+00:00,156.283,0.335,87.309,3.617,0.957,7.248
2025-09-09T20:59:00.784710+00:00,175.964,0.267,87.052,3.771,0.914,7.225
2025-09-09T21:14:00.784710+00:00,160.853,0.385,88.488,3.633,0.876,7.182
2025-09-09T21:29:00.784710+00:00,175.878,0.335,86.795,3.645,0.964,7.242
2025-09-09T21:44:00.784710+00:00,175.406,0.247,89.237,3.728,1.106,7.234
2025-09-09T21:59:00.784710+00:00,179.196,0.335,86.108,3.743,0.819,7.163
2025-09-09T22:14:00.784710+00:00,181.57,0.356,88.944,3.691,0.791,7.159
2025-09-09T22:29:00.784710+00:00,171.87,0.394,90.193,3.925,0.793,7.285
2025-09-09T22:44:00.784710+00:00,172.994,0.332,92.722,3.758,1.044,7.099
2025-09-09T22:59:00.784710+00:00,187.887,0.393,93.421,3.8,1.069,7.271
2025-09-09T23:14:00.784710+00:00,178.408,0.364,89.621,3.769,0.877,7.234
2025-09-09T23:29:00.784710+00:00,162.616,0.292,96.024,3.846,0.692,7.344
2025-09-09T23:44:00.784710+00:00,190.877,0.289,92.464,3.919,0.874,7.239
2025-09-09T23:59:00.784710+00:00,178.355,0.418,92.913,3.962,1.027,7.311
2025-09-10T00:14:00.784710+00:00,191.227,0.424,89.432,3.775,0.958,7.249
2025-09-10T00:29:00.784710+00:00,199.36,0.382,91.632,3.93,0.992,7.282
2025-09-10T00:44:00.784710+00:00,188.957,0.442,95.143,3.891,0.912,7.321
2025-09-10T00:59:00.784710+00:00,197.272,0.421,93.522,3.93,1.099,7.25
2025-09-10T01:14:00.784710+00:00,190.893,0.403,93.503,3.847,1.02,7.339
2025-09-10T01:29:00.784710+00:00,202.592,0.324,93.813,3.842,1.05,7.22
2025-09-10T01:44:00.784710+00:00,181.498,0.457,90.509,3.933,0.999,7.298
2025-09-10T01:59:00.784710+00:00,189.902,0.397,93.205,3.934,1.042,7.335
2025-09-10T02:14:00.784710+00:00,195.198,0.35,96.184,3.982,1.033,7.319
2025-09-10T02:29:00.784710+00:00,188.006,0.335,95.475,3.871,0.864,7.394
2025-09-10T02:44:00.784710+00:00,198.338,0.381,92.952,3.843,1.017,7.232
2025-09-10T02:59:00.784710+00:00,185.13,0.283,96.197,3.65,1.063,7.193
2025-09-10T03:14:00.784710+00:00,204.484,0.4,90.387,3.713,1.102,7.215
2025-09-10T03:29:00.784710+00:00,204.13,0.316,90.764,3.804,1.008,7.312
2025-09-10T03:44:00.784710+00:00,188.517,0.38,96.207,3.74,0.835,7.3
2025-09-10T03:59:00.784710+00:00,189.676,0.333,93.378,3.885,0.847,7.273
2025-09-10T04:14:00.784710+00:00,193.675,0.343,91.357,3.706,0.884,7.197
2025-09-10T04:29:00.784710+00:00,173.427,0.316,91.51,3.761,0.95,7.307
2025-09-10T04:44:00.784710+00:00,171.113,0.342,89.666,3.753,0.904,7.184
2025-09-10T04:59:00.784710+00:00,190.253,0.442,91.467,3.875,0.773,7.323
2025-09-10T05:14:00.784710+00:00,180.899,0.413,90.92,3.718,0.762,7.421
2025-09-10T05:29:00.784710+00:00,175.32,0.358,90.156,3.79,0.635,7.268
2025-09-10T05:44:00.784710+00:00,175.573,0.335,87.367,3.756,0.501,7.276
2025-09-10T05:59:00.784710+00:00,154.682,0.374,89.769,3.798,0.848,7.207
2025-09-10T06:14:00.784710+00:00,170.472,0.384,87.717,3.78,1.13,7.123
2025-09-10T06:29:00.784710+00:00,164.148,0.282,86.328,3.694,1.054,7.191
2025-09-10T06:44:00.784710+00:00,175.648,0.316,90.345,3.545,0.708,7.157
2025-09-10T06:59:00.784710+00:00,174.36,0.224,91.653,3.647,0.83,7.13
2025-09-10T07:14:00.784710+00:00,169.082,0.367,90.694,3.648,0.623,7.315
