ts,tag,value,unit,quality,meta
2025-09-02T04:59:00.784710+00:00,decantacao/turbidez,0.365,NTU,True,"{""sim"": true}"
2025-09-02T04:59:00.784710+00:00,qualidade/ph,7.259,pH,True,"{""sim"": true}"
2025-09-02T05:14:00.784710+00:00,qualidade/ph,7.266,pH,True,"{""sim"": true}"
2025-09-02T05:14:00.784710+00:00,pressao/linha1,3.626,bar,True,"{""sim"": true}"
2025-09-02T05:14:00.784710+00:00,decantacao/turbidez,0.24,NTU,True,"{""sim"": true}"
2025-09-02T05:14:00.784710+00:00,bombeamento/vazao,180.902,m3/h,True,"{""sim"": true}"
2025-09-02T05:14:00.784710+00:00,qualidade/cloro,1.252,mg/L,True,"{""sim"": true}"
2025-09-02T05:14:00.784710+00:00,nivel/reservatorio,85.375,%,True,"{""sim"": true}"
2025-09-02T05:29:00.784710+00:00,qualidade/cloro,1.352,mg/L,True,"{""sim"": true}"
2025-09-02T05:29:00.784710+00:00,qualidade/ph,7.167,pH,True,"{""sim"": true}"
2025-09-02T05:29:00.784710+00:00,bombeamento/vazao,185.249,m3/h,True,"{""sim"": true}"
2025-09-02T05:29:00.784710+00:00,pressao/linha1,3.644,bar,True,"{""sim"": true}"
2025-09-02T05:29:00.784710+00:00,nivel/reservatorio,86.46,%,True,"{""sim"": true}"
2025-09-02T05:29:00.784710+00:00,decantacao/turbidez,0.302,NTU,True,"{""sim"": true}"
2025-09-02T05:44:00.784710+00:00,qualidade/cloro,1.391,mg/L,True,"{""sim"": true}"
2025-09-02T05:44:00.784710+00:00,nivel/reservatorio,83.241,%,True,"{""sim"": true}"
2025-09-02T05:44:00.784710+00:00,decantacao/turbidez,0.397,NTU,True,"{""sim"": true}"
2025-09-02T05:44:00.784710+00:00,qualidade/ph,7.241,pH,True,"{""sim"": true}"
2025-09-02T05:44:00.784710+00:00,bombeamento/vazao,173.003,m3/h,True,"{""sim"": true}"
2025-09-02T05:44:00.784710+00:00,pressao/linha1,3.623,bar,True,"{""sim"": true}"
2025-09-02T05:59:00.784710+00:00,qualidade/cloro,1.24,mg/L,True,"{""sim"": true}"
2025-09-02T05:59:00.784710+00:00,qualidade/ph,7.358,pH,True,"{""sim"": true}"
2025-09-02T05:59:00.784710+00:00,bombeamento/vazao,174.624,m3/h,True,"{""sim"": true}"
2025-09-02T05:59:00.784710+00:00,nivel/reservatorio,82.766,%,True,"{""sim"": true}"
2025-09-02T05:59:00.784710+00:00,pressao/linha1,3.676,bar,True,"{""sim"": true}"
2025-09-02T05:59:00.784710+00:00,decantacao/turbidez,0.337,NTU,True,"{""sim"": true}"
2025-09-02T06:14:00.784710+00:00,decantacao/turbidez,0.258,NTU,True,"{""sim"": true}"
2025-09-02T06:14:00.784710+00:00,bombeamento/vazao,181.925,m3/h,True,"{""sim"": true}"
2025-09-02T06:14:00.784710+00:00,pressao/linha1,3.62,bar,True,"{""sim"": true}"
2025-09-02T06:14:00.784710+00:00,qualidade/cloro,1.21,mg/L,True,"{""sim"": true}"
2025-09-02T06:14:00.784710+00:00,qualidade/ph,7.283,pH,True,"{""sim"": true}"
2025-09-02T06:14:00.784710+00:00,nivel/reservatorio,80.246,%,True,"{""sim"": true}"
2025-09-02T06:29:00.784710+00:00,qualidade/cloro,1.289,mg/L,True,"{""sim"": true}"
2025-09-02T06:29:00.784710+00:00,bombeamento/vazao,152.434,m3/h,True,"{""sim"": true}"
2025-09-02T06:29:00.784710+00:00,decantacao/turbidez,0.443,NTU,True,"{""sim"": true}"
2025-09-02T06:29:00.784710+00:00,pressao/linha1,3.512,bar,True,"{""sim"": true}"
2025-09-02T06:29:00.784710+00:00,nivel/reservatorio,82.4,%,True,"{""sim"": true}"
2025-09-02T06:29:00.784710+00:00,qualidade/ph,7.239,pH,True,"{""sim"": true}"
2025-09-02T06:44:00.784710+00:00,nivel/reservatorio,78.95,%,True,"{""sim"": true}"
2025-09-02T06:44:00.784710+00:00,qualidade/ph,7.197,pH,True,"{""sim"": true}"
2025-09-02T06:44:00.784710+00:00,qualidade/cloro,1.182,mg/L,True,"{""sim"": true}"
2025-09-02T06:44:00.784710+00:00,bombeamento/vazao,173.521,m3/h,True,"{""sim"": true}"
2025-09-02T06:44:00.784710+00:00,decantacao/turbidez,0.319,NTU,True,"{""sim"": true}"
2025-09-02T06:44:00.784710+00:00,pressao/linha1,3.48,bar,True,"{""sim"": true}"
2025-09-02T06:59:00.784710+00:00,qualidade/ph,7.195,pH,True,"{""sim"": true}"
2025-09-02T06:59:00.784710+00:00,decantacao/turbidez,0.335,NTU,True,"{""sim"": true}"
2025-09-02T06:59:00.784710+00:00,qualidade/cloro,1.159,mg/L,True,"{""sim"": true}"
2025-09-02T06:59:00.784710+00:00,nivel/reservatorio,76.826,%,True,"{""sim"": true}"
2025-09-02T06:59:00.784710+00:00,pressao/linha1,3.512,bar,True,"{""sim"": true}"
2025-09-02T06:59:00.784710+00:00,bombeamento/vazao,164.239,m3/h,True,"{""sim"": true}"
2025-09-02T07:14:00.784710+00:00,bombeamento/vazao,157.687,m3/h,True,"{""sim"": true}"
2025-09-02T07:14:00.784710+00:00,qualidade/cloro,1.311,mg/L,True,"{""sim"": true}"
2025-09-02T07:14:00.784710+00:00,qualidade/ph,7.086,pH,True,"{""sim"": true}"
2025-09-02T07:14:00.784710+00:00,nivel/reservatorio,82.317,%,True,"{""sim"": true}"
2025-09-02T07:14:00.784710+00:00,decantacao/turbidez,0.332,NTU,True,"{""sim"": true}"
2025-09-02T07:14:00.784710+00:00,pressao/linha1,3.439,bar,True,"{""sim"": true}"
2025-09-02T07:29:00.784710+00:00,decantacao/turbidez,0.289,NTU,True,"{""sim"": true}"
2025-09-02T07:29:00.784710+00:00,bombeamento/vazao,165.732,m3/h,True,"{""sim"": true}"
2025-09-02T07:29:00.784710+00:00,pressao/linha1,3.4,bar,True,"{""sim"": true}"
2025-09-02T07:29:00.784710+00:00,nivel/reservatorio,76.257,%,True,"{""sim"": true}"
2025-09-02T07:29:00.784710+00:00,qualidade/ph,7.224,pH,True,"{""sim"": true}"
2025-09-02T07:29:00.784710+00:00,qualidade/cloro,1.324,mg/L,True,"{""sim"": true}"
2025-09-02T07:44:00.784710+00:00,nivel/reservatorio,79.12,%,True,"{""sim"": true}"
2025-09-02T07:44:00.784710+00:00,qualidade/ph,7.254,pH,True,"{""sim"": true}"
2025-09-02T07:44:00.784710+00:00,decantacao/turbidez,0.266,NTU,True,"{""sim"": true}"
2025-09-02T07:44:00.784710+00:00,bombeamento/vazao,170.9,m3/h,True,"{""sim"": true}"
2025-09-02T07:44:00.784710+00:00,qualidade/cloro,1.29,mg/L,True,"{""sim"": true}"
2025-09-02T07:44:00.784710+00:00,pressao/linha1,3.298,bar,True,"{""sim"": true}"
2025-09-02T07:59:00.784710+00:00,decantacao/turbidez,0.404,NTU,True,"{""sim"": true}"
2025-09-02T07:59:00.784710+00:00,pressao/linha1,3.328,bar,True,"{""sim"": true}"
2025-09-02T07:59:00.784710+00:00,nivel/reservatorio,75.968,%,True,"{""sim"": true}"
2025-09-02T07:59:00.784710+00:00,bombeamento/vazao,167.43,m3/h,True,"{""sim"": true}"
2025-09-02T07:59:00.784710+00:00,qualidade/ph,7.103,pH,True,"{""sim"": true}"
2025-09-02T07:59:00.784710+00:00,qualidade/cloro,1.126,mg/L,True,"{""sim"": true}"
2025-09-02T08:14:00.784710+00:00,decantacao/turbidez,0.344,NTU,True,"{""sim"": true}"
2025-09-02T08:14:00.784710+00:00,bombeamento/vazao,156.076,m3/h,True,"{""sim"": true}"
2025-09-02T08:14:00.784710+00:00,nivel/reservatorio,79.47,%,True,"{""sim"": true}"
2025-09-02T08:14:00.784710+00:00,qualidade/ph,7.153,pH,True,"{""sim"": true}"
2025-09-02T08:14:00.784710+00:00,pressao/linha1,3.595,bar,True,"{""sim"": true}"
2025-09-02T08:14:00.784710+00:00,qualidade/cloro,0.876,mg/L,True,"{""sim"": true}"
2025-09-02T08:29:00.784710+00:00,qualidade/cloro,1.101,mg/L,True,"{""sim"": true}"
2025-09-02T08:29:00.784710+00:00,bombeamento/vazao,162.215,m3/h,True,"{""sim"": true}"
2025-09-02T08:29:00.784710+00:00,pressao/linha1,3.367,bar,True,"{""sim"": true}"
2025-09-02T08:29:00.784710+00:00,qualidade/ph,7.118,pH,True,"{""sim"": true}"
2025-09-02T08:29:00.784710+00:00,decantacao/turbidez,0.33,NTU,True,"{""sim"": true}"
2025-09-02T08:29:00.784710+00:00,nivel/reservatorio,79.233,%,True,"{""sim"": true}"
2025-09-02T08:44:00.784710+00:00,qualidade/cloro,1.015,mg/L,True,"{""sim"": true}"
2025-09-02T08:44:00.784710+00:00,decantacao/turbidez,0.313,NTU,True,"{""sim"": true}"
2025-09-02T08:44:00.784710+00:00,bombeamento/vazao,160.226,m3/h,True,"{""sim"": true}"
2025-09-02T08:44:00.784710+00:00,nivel/reservatorio,77.261,%,True,"{""sim"": true}"
2025-09-02T08:44:00.784710+00:00,qualidade/ph,7.124,pH,True,"{""sim"": true}"
2025-09-02T08:44:00.784710+00:00,pressao/linha1,3.556,bar,True,"{""sim"": true}"
2025-09-02T08:59:00.784710+00:00,qualidade/ph,7.18,pH,True,"{""sim"": true}"
2025-09-02T08:59:00.784710+00:00,nivel/reservatorio,78.199,%,True,"{""sim"": true}"
2025-09-02T08:59:00.784710+00:00,qualidade/cloro,1.077,mg/L,True,"{""sim"": true}"
2025-09-02T08:59:00.784710+00:00,bombeamento/vazao,150.684,m3/h,True,"{""sim"": true}"
2025-09-02T08:59:00.784710+00:00,decantacao/turbidez,0.23,NTU,True,"{""sim"": true}"
2025-09-02T08:59:00.784710+00:00,pressao/linha1,3.421,bar,True,"{""sim"": true}"
2025-09-02T09:14:00.784710+00:00,nivel/reservatorio,75.235,%,True,"{""sim"": true}"
2025-09-02T09:14:00.784710+00:00,decantacao/turbidez,0.339,NTU,True,"{""sim"": true}"
2025-09-02T09:14:00.784710+00:00,qualidade/cloro,0.999,mg/L,True,"{""sim"": true}"
2025-09-02T09:14:00.784710+00:00,bombeamento/vazao,143.977,m3/h,True,"{""sim"": true}"
2025-09-02T09:14:00.784710+00:00,qualidade/ph,7.047,pH,True,"{""sim"": true}"
2025-09-02T09:14:00.784710+00:00,pressao/linha1,3.369,bar,True,"{""sim"": true}"
2025-09-02T09:29:00.784710+00:00,decantacao/turbidez,0.229,NTU,True,"{""sim"": true}"
2025-09-02T09:29:00.784710+00:00,bombeamento/vazao,142.623,m3/h,True,"{""sim"": true}"
2025-09-02T09:29:00.784710+00:00,pressao/linha1,3.238,bar,True,"{""sim"": true}"
2025-09-02T09:29:00.784710+00:00,nivel/reservatorio,79.214,%,True,"{""sim"": true}"
2025-09-02T09:29:00.784710+00:00,qualidade/cloro,1.064,mg/L,True,"{""sim"": true}"
2025-09-02T09:29:00.784710+00:00,qualidade/ph,7.204,pH,True,"{""sim"": true}"
2025-09-02T09:44:00.784710+00:00,pressao/linha1,3.344,bar,True,"{""sim"": true}"
2025-09-02T09:44:00.784710+00:00,decantacao/turbidez,0.281,NTU,True,"{""sim"": true}"
2025-09-02T09:44:00.784710+00:00,bombeamento/vazao,152.643,m3/h,True,"{""sim"": true}"
2025-09-02T09:44:00.784710+00:00,nivel/reservatorio,75.778,%,True,"{""sim"": true}"
2025-09-02T09:44:00.784710+00:00,qualidade/ph,7.208,pH,True,"{""sim"": true}"
2025-09-02T09:44:00.784710+00:00,qualidade/cloro,0.93,mg/L,True,"{""sim"": true}"
2025-09-02T09:59:00.784710+00:00,qualidade/ph,7.143,pH,True,"{""sim"": true}"
2025-09-02T09:59:00.784710+00:00,nivel/reservatorio,72.04,%,True,"{""sim"": true}"
2025-09-02T09:59:00.784710+00:00,pressao/linha1,3.481,bar,True,"{""sim"": true}"
2025-09-02T09:59:00.784710+00:00,decantacao/turbidez,0.181,NTU,True,"{""sim"": true}"
2025-09-02T09:59:00.784710+00:00,bombeamento/vazao,143.9,m3/h,True,"{""sim"": true}"
2025-09-02T09:59:00.784710+00:00,qualidade/cloro,0.889,mg/L,True,"{""sim"": true}"
2025-09-02T10:14:00.784710+00:00,pressao/linha1,3.441,bar,True,"{""sim"": true}"
2025-09-02T10:14:00.784710+00:00,nivel/reservatorio,73.554,%,True,"{""sim"": true}"
2025-09-02T10:14:00.784710+00:00,qualidade/cloro,1.178,mg/L,True,"{""sim"": true}"
2025-09-02T10:14:00.784710+00:00,qualidade/ph,7.005,pH,True,"{""sim"": true}"
2025-09-02T10:14:00.784710+00:00,bombeamento/vazao,134.231,m3/h,True,"{""sim"": true}"
2025-09-02T10:14:00.784710+00:00,decantacao/turbidez,0.157,NTU,True,"{""sim"": true}"
2025-09-02T10:29:00.784710+00:00,pressao/linha1,3.325,bar,True,"{""sim"": true}"
2025-09-02T10:29:00.784710+00:00,bombeamento/vazao,127.56,m3/h,True,"{""sim"": true}"
2025-09-02T10:29:00.784710+00:00,decantacao/turbidez,0.272,NTU,True,"{""sim"": true}"
2025-09-02T10:29:00.784710+00:00,nivel/reservatorio,72.703,%,True,"{""sim"": true}"
2025-09-02T10:29:00.784710+00:00,qualidade/cloro,0.904,mg/L,True,"{""sim"": true}"
2025-09-02T10:29:00.784710+00:00,qualidade/ph,7.09,pH,True,"{""sim"": true}"
2025-09-02T10:44:00.784710+00:00,qualidade/ph,7.219,pH,True,"{""sim"": true}"
2025-09-02T10:44:00.784710+00:00,decantacao/turbidez,0.212,NTU,True,"{""sim"": true}"
2025-09-02T10:44:00.784710+00:00,nivel/reservatorio,72.123,%,True,"{""sim"": true}"
2025-09-02T10:44:00.784710+00:00,pressao/linha1,3.199,bar,True,"{""sim"": true}"
2025-09-02T10:44:00.784710+00:00,bombeamento/vazao,146.213,m3/h,True,"{""sim"": true}"
2025-09-02T10:44:00.784710+00:00,qualidade/cloro,1.01,mg/L,True,"{""sim"": true}"
2025-09-02T10:59:00.784710+00:00,decantacao/turbidez,0.15,NTU,True,"{""sim"": true}"
2025-09-02T10:59:00.784710+00:00,pressao/linha1,3.203,bar,True,"{""sim"": true}"
2025-09-02T10:59:00.784710+00:00,qualidade/ph,6.975,pH,True,"{""sim"": true}"
2025-09-02T10:59:00.784710+00:00,bombeamento/vazao,133.791,m3/h,True,"{""sim"": true}"
2025-09-02T10:59:00.784710+00:00,nivel/reservatorio,68.948,%,True,"{""sim"": true}"
2025-09-02T10:59:00.784710+00:00,qualidade/cloro,1.115,mg/L,True,"{""sim"": true}"
2025-09-02T11:14:00.784710+00:00,decantacao/turbidez,0.273,NTU,True,"{""sim"": true}"
2025-09-02T11:14:00.784710+00:00,bombeamento/vazao,139.51,m3/h,True,"{""sim"": true}"
2025-09-02T11:14:00.784710+00:00,qualidade/ph,7.117,pH,True,"{""sim"": true}"
2025-09-02T11:14:00.784710+00:00,pressao/linha1,3.201,bar,True,"{""sim"": true}"
2025-09-02T11:14:00.784710+00:00,nivel/reservatorio,72.699,%,True,"{""sim"": true}"
2025-09-02T11:14:00.784710+00:00,qualidade/cloro,1.101,mg/L,True,"{""sim"": true}"
2025-09-02T11:29:00.784710+00:00,qualidade/cloro,1.078,mg/L,True,"{""sim"": true}"
2025-09-02T11:29:00.784710+00:00,bombeamento/vazao,145.584,m3/h,True,"{""sim"": true}"
2025-09-02T11:29:00.784710+00:00,decantacao/turbidez,0.349,NTU,True,"{""sim"": true}"
2025-09-02T11:29:00.784710+00:00,qualidade/ph,7.064,pH,True,"{""sim"": true}"
2025-09-02T11:29:00.784710+00:00,nivel/reservatorio,68.844,%,True,"{""sim"": true}"
2025-09-02T11:29:00.784710+00:00,pressao/linha1,3.362,bar,True,"{""sim"": true}"
2025-09-02T11:44:00.784710+00:00,bombeamento/vazao,124.099,m3/h,True,"{""sim"": true}"
2025-09-02T11:44:00.784710+00:00,pressao/linha1,3.381,bar,True,"{""sim"": true}"
2025-09-02T11:44:00.784710+00:00,nivel/reservatorio,66.283,%,True,"{""sim"": true}"
2025-09-02T11:44:00.784710+00:00,qualidade/cloro,1.011,mg/L,True,"{""sim"": true}"
2025-09-02T11:44:00.784710+00:00,qualidade/ph,7.18,pH,True,"{""sim"": true}"
2025-09-02T11:44:00.784710+00:00,decantacao/turbidez,0.31,NTU,True,"{""sim"": true}"
2025-09-02T11:59:00.784710+00:00,qualidade/ph,7.089,pH,True,"{""sim"": true}"
2025-09-02T11:59:00.784710+00:00,decantacao/turbidez,0.225,NTU,True,"{""sim"": true}"
2025-09-02T11:59:00.784710+00:00,nivel/reservatorio,70.392,%,True,"{""sim"": true}"
2025-09-02T11:59:00.784710+00:00,bombeamento/vazao,133.223,m3/h,True,"{""sim"": true}"
2025-09-02T11:59:00.784710+00:00,qualidade/cloro,1.055,mg/L,True,"{""sim"": true}"
2025-09-02T11:59:00.784710+00:00,pressao/linha1,3.258,bar,True,"{""sim"": true}"
2025-09-02T12:14:00.784710+00:00,qualidade/ph,7.151,pH,True,"{""sim"": true}"
2025-09-02T12:14:00.784710+00:00,bombeamento/vazao,131.344,m3/h,True,"{""sim"": true}"
2025-09-02T12:14:00.784710+00:00,decantacao/turbidez,0.237,NTU,True,"{""sim"": true}"
2025-09-02T12:14:00.784710+00:00,nivel/reservatorio,69.345,%,True,"{""sim"": true}"
2025-09-02T12:14:00.784710+00:00,pressao/linha1,3.211,bar,True,"{""sim"": true}"
2025-09-02T12:14:00.784710+00:00,qualidade/cloro,1.126,mg/L,True,"{""sim"": true}"
2025-09-02T12:29:00.784710+00:00,qualidade/cloro,1.007,mg/L,True,"{""sim"": true}"
2025-09-02T12:29:00.784710+00:00,nivel/reservatorio,68.942,%,True,"{""sim"": true}"
2025-09-02T12:29:00.784710+00:00,pressao/linha1,3.353,bar,True,"{""sim"": true}"
2025-09-02T12:29:00.784710+00:00,bombeamento/vazao,134.991,m3/h,True,"{""sim"": true}"
2025-09-02T12:29:00.784710+00:00,qualidade/ph,7.159,pH,True,"{""sim"": true}"
2025-09-02T12:29:00.784710+00:00,decantacao/turbidez,0.279,NTU,True,"{""sim"": true}"
2025-09-02T12:44:00.784710+00:00,qualidade/ph,7.234,pH,True,"{""sim"": true}"
2025-09-02T12:44:00.784710+00:00,pressao/linha1,3.146,bar,True,"{""sim"": true}"
2025-09-02T12:44:00.784710+00:00,bombeamento/vazao,141.23,m3/h,True,"{""sim"": true}"
2025-09-02T12:44:00.784710+00:00,nivel/reservatorio,64.299,%,True,"{""sim"": true}"
2025-09-02T12:44:00.784710+00:00,qualidade/cloro,0.731,mg/L,True,"{""sim"": true}"
2025-09-02T12:44:00.784710+00:00,decantacao/turbidez,0.289,NTU,True,"{""sim"": true}"
2025-09-02T12:59:00.784710+00:00,decantacao/turbidez,0.215,NTU,True,"{""sim"": true}"
2025-09-02T12:59:00.784710+00:00,bombeamento/vazao,120.167,m3/h,True,"{""sim"": true}"
2025-09-02T12:59:00.784710+00:00,nivel/reservatorio,68.677,%,True,"{""sim"": true}"
2025-09-02T12:59:00.784710+00:00,qualidade/cloro,0.884,mg/L,True,"{""sim"": true}"
2025-09-02T12:59:00.784710+00:00,qualidade/ph,7.11,pH,True,"{""sim"": true}"
2025-09-02T12:59:00.784710+00:00,pressao/linha1,3.224,bar,True,"{""sim"": true}"
2025-09-02T13:14:00.784710+00:00,nivel/reservatorio,69.938,%,True,"{""sim"": true}"
2025-09-02T13:14:00.784710+00:00,pressao/linha1,3.254,bar,True,"{""sim"": true}"
2025-09-02T13:14:00.784710+00:00,decantacao/turbidez,0.233,NTU,True,"{""sim"": true}"
2025-09-02T13:14:00.784710+00:00,bombeamento/vazao,134.973,m3/h,True,"{""sim"": true}"
2025-09-02T13:14:00.784710+00:00,qualidade/ph,7.144,pH,True,"{""sim"": true}"
2025-09-02T13:14:00.784710+00:00,qualidade/cloro,1.028,mg/L,True,"{""sim"": true}"
2025-09-02T13:29:00.784710+00:00,nivel/reservatorio,68.957,%,True,"{""sim"": true}"
2025-09-02T13:29:00.784710+00:00,decantacao/turbidez,0.245,NTU,True,"{""sim"": true}"
2025-09-02T13:29:00.784710+00:00,qualidade/cloro,0.867,mg/L,True,"{""sim"": true}"
2025-09-02T13:29:00.784710+00:00,bombeamento/vazao,138.405,m3/h,True,"{""sim"": true}"
2025-09-02T13:29:00.784710+00:00,qualidade/ph,7.031,pH,True,"{""sim"": true}"
2025-09-02T13:29:00.784710+00:00,pressao/linha1,3.146,bar,True,"{""sim"": true}"
2025-09-02T13:44:00.784710+00:00,decantacao/turbidez,0.258,NTU,True,"{""sim"": true}"
2025-09-02T13:44:00.784710+00:00,qualidade/cloro,1.135,mg/L,True,"{""sim"": true}"
2025-09-02T13:44:00.784710+00:00,pressao/linha1,3.163,bar,True,"{""sim"": true}"
2025-09-02T13:44:00.784710+00:00,qualidade/ph,7.191,pH,True,"{""sim"": true}"
2025-09-02T13:44:00.784710+00:00,bombeamento/vazao,128.528,m3/h,True,"{""sim"": true}"
2025-09-02T13:44:00.784710+00:00,nivel/reservatorio,70.974,%,True,"{""sim"": true}"
2025-09-02T13:59:00.784710+00:00,qualidade/ph,7.074,pH,True,"{""sim"": true}"
2025-09-02T13:59:00.784710+00:00,qualidade/cloro,0.932,mg/L,True,"{""sim"": true}"
2025-09-02T13:59:00.784710+00:00,decantacao/turbidez,0.223,NTU,True,"{""sim"": true}"
2025-09-02T13:59:00.784710+00:00,nivel/reservatorio,72.994,%,True,"{""sim"": true}"
2025-09-02T13:59:00.784710+00:00,pressao/linha1,3.157,bar,True,"{""sim"": true}"
2025-09-02T13:59:00.784710+00:00,bombeamento/vazao,128.914,m3/h,True,"{""sim"": true}"
2025-09-02T14:14:00.784710+00:00,nivel/reservatorio,71.284,%,True,"{""sim"": true}"
2025-09-02T14:14:00.784710+00:00,bombeamento/vazao,133.484,m3/h,True,"{""sim"": true}"
2025-09-02T14:14:00.784710+00:00,qualidade/cloro,0.95,mg/L,True,"{""sim"": true}"
2025-09-02T14:14:00.784710+00:00,pressao/linha1,3.329,bar,True,"{""sim"": true}"
2025-09-02T14:14:00.784710+00:00,decantacao/turbidez,0.224,NTU,True,"{""sim"": true}"
2025-09-02T14:14:00.784710+00:00,qualidade/ph,7.087,pH,True,"{""sim"": true}"
2025-09-02T14:29:00.784710+00:00,bombeamento/vazao,133.146,m3/h,True,"{""sim"": true}"
2025-09-02T14:29:00.784710+00:00,decantacao/turbidez,0.3,NTU,True,"{""sim"": true}"
2025-09-02T14:29:00.784710+00:00,pressao/linha1,3.371,bar,True,"{""sim"": true}"
2025-09-02T14:29:00.784710+00:00,qualidade/ph,7.12,pH,True,"{""sim"": true}"
2025-09-02T14:29:00.784710+00:00,nivel/reservatorio,66.089,%,True,"{""sim"": true}"
2025-09-02T14:29:00.784710+00:00,qualidade/cloro,1.076,mg/L,True,"{""sim"": true}"
2025-09-02T14:44:00.784710+00:00,bombeamento/vazao,135.425,m3/h,True,"{""sim"": true}"
2025-09-02T14:44:00.784710+00:00,pressao/linha1,3.23,bar,True,"{""sim"": true}"
2025-09-02T14:44:00.784710+00:00,qualidade/ph,7.028,pH,True,"{""sim"": true}"
2025-09-02T14:44:00.784710+00:00,decantacao/turbidez,0.292,NTU,True,"{""sim"": true}"
2025-09-02T14:44:00.784710+00:00,nivel/reservatorio,72.657,%,True,"{""sim"": true}"
2025-09-02T14:44:00.784710+00:00,qualidade/cloro,0.921,mg/L,True,"{""sim"": true}"
2025-09-02T14:59:00.784710+00:00,bombeamento/vazao,135.759,m3/h,True,"{""sim"": true}"
2025-09-02T14:59:00.784710+00:00,qualidade/ph,7.137,pH,True,"{""sim"": true}"
2025-09-02T14:59:00.784710+00:00,nivel/reservatorio,68.545,%,True,"{""sim"": true}"
2025-09-02T14:59:00.784710+00:00,qualidade/cloro,0.967,mg/L,True,"{""sim"": true}"
2025-09-02T14:59:00.784710+00:00,pressao/linha1,3.204,bar,True,"{""sim"": true}"
2025-09-02T14:59:00.784710+00:00,decantacao/turbidez,0.257,NTU,True,"{""sim"": true}"
2025-09-02T15:14:00.784710+00:00,nivel/reservatorio,71.638,%,True,"{""sim"": true}"
2025-09-02T15:14:00.784710+00:00,pressao/linha1,3.183,bar,True,"{""sim"": true}"
2025-09-02T15:14:00.784710+00:00,qualidade/ph,7.183,pH,True,"{""sim"": true}"
2025-09-02T15:14:00.784710+00:00,decantacao/turbidez,0.32,NTU,True,"{""sim"": true}"
2025-09-02T15:14:00.784710+00:00,bombeamento/vazao,124.04,m3/h,True,"{""sim"": true}"
2025-09-02T15:14:00.784710+00:00,qualidade/cloro,1.058,mg/L,True,"{""sim"": true}"
2025-09-02T15:29:00.784710+00:00,qualidade/cloro,0.778,mg/L,True,"{""sim"": true}"
2025-09-02T15:29:00.784710+00:00,pressao/linha1,3.237,bar,True,"{""sim"": true}"
2025-09-02T15:29:00.784710+00:00,nivel/reservatorio,72.959,%,True,"{""sim"": true}"
2025-09-02T15:29:00.784710+00:00,bombeamento/vazao,140.564,m3/h,True,"{""sim"": true}"
2025-09-02T15:29:00.784710+00:00,decantacao/turbidez,0.217,NTU,True,"{""sim"": true}"
2025-09-02T15:29:00.784710+00:00,qualidade/ph,7.145,pH,True,"{""sim"": true}"
2025-09-02T15:44:00.784710+00:00,qualidade/ph,7.034,pH,True,"{""sim"": true}"
2025-09-02T15:44:00.784710+00:00,pressao/linha1,3.201,bar,True,"{""sim"": true}"
2025-09-02T15:44:00.784710+00:00,qualidade/cloro,0.925,mg/L,True,"{""sim"": true}"
2025-09-02T15:44:00.784710+00:00,nivel/reservatorio,70.338,%,True,"{""sim"": true}"
2025-09-02T15:44:00.784710+00:00,bombeamento/vazao,142.84,m3/h,True,"{""sim"": true}"
2025-09-02T15:44:00.784710+00:00,decantacao/turbidez,0.319,NTU,True,"{""sim"": true}"
2025-09-02T15:59:00.784710+00:00,pressao/linha1,3.245,bar,True,"{""sim"": true}"
2025-09-02T15:59:00.784710+00:00,decantacao/turbidez,0.268,NTU,True,"{""sim"": true}"
